step,elapsed_sec,j_plus_1,j_minus_1,plus1_obj_ce,plus1_obj_prob_true,plus1_obj_margin,plus1_obj_soft_cell_acc,plus1_obj_soft_board_acc,plus1_obj_hard_cell_acc,plus1_obj_hard_board_acc,plus1_obj_entropy,plus1_objective,minus1_obj_ce,minus1_obj_prob_true,minus1_obj_margin,minus1_obj_soft_cell_acc,minus1_obj_soft_board_acc,minus1_obj_hard_cell_acc,minus1_obj_hard_board_acc,minus1_obj_entropy,minus1_objective,j_plus_2,j_minus_2,plus2_obj_ce,plus2_obj_prob_true,plus2_obj_margin,plus2_obj_soft_cell_acc,plus2_obj_soft_board_acc,plus2_obj_hard_cell_acc,plus2_obj_hard_board_acc,plus2_obj_entropy,plus2_objective,minus2_obj_ce,minus2_obj_prob_true,minus2_obj_margin,minus2_obj_soft_cell_acc,minus2_obj_soft_board_acc,minus2_obj_hard_cell_acc,minus2_obj_hard_board_acc,minus2_obj_entropy,minus2_objective,j_plus_3,j_minus_3,plus3_obj_ce,plus3_obj_prob_true,plus3_obj_margin,plus3_obj_soft_cell_acc,plus3_obj_soft_board_acc,plus3_obj_hard_cell_acc,plus3_obj_hard_board_acc,plus3_obj_entropy,plus3_objective,minus3_obj_ce,minus3_obj_prob_true,minus3_obj_margin,minus3_obj_soft_cell_acc,minus3_obj_soft_board_acc,minus3_obj_hard_cell_acc,minus3_obj_hard_board_acc,minus3_obj_entropy,minus3_objective,j_plus,j_minus,raw_scalar,scalar,param_l2,param_max_abs,params_finite,loss,cell_acc,board_acc,obj_ce,obj_prob_true,obj_margin,obj_soft_cell_acc,obj_soft_board_acc,obj_hard_cell_acc,obj_hard_board_acc,obj_entropy,objective
2500,695.134,0.0,0.0,0.6897503733634949,0.5017194747924805,0.006875196471810341,0.5034375786781311,1.3032075718220799e-43,0.3893500566482544,0.0,0.69310462474823,0.0,0.6803257465362549,0.5066499710083008,0.026557913050055504,0.5132789611816406,9.816095742595344e-42,0.614990234375,0.0,0.6926620006561279,0.0,0.0,0.0,0.6944630146026611,0.4994509518146515,-0.0022026202641427517,0.4988987147808075,1.0818024144587588e-42,0.385009765625,0.0,0.6929284334182739,0.0,0.6733736395835876,0.5107284188270569,0.04268018528819084,0.5213400721549988,5.072308077285827e-40,0.614990234375,0.0,0.6914269328117371,0.0,0.0,0.0,0.7038519978523254,0.4952712655067444,-0.01888672262430191,0.49055665731430054,1.6156648995018346e-39,0.385009765625,0.0,0.6919055581092834,0.0,0.6641778349876404,0.5170138478279114,0.06698611378669739,0.5334930419921875,2.175956209893708e-37,0.614990234375,0.0,0.687926173210144,0.0,0.0,0.0,0.0,0.0,19.055381085811952,1.0018925666809082,True,0.6849669963121414,0.9071044921875,0.130859375,0.6849669963121414,0.5041260868310928,0.016501363599672914,0.5082506835460663,6.999485829302461e-43,0.9071045070886612,0.130859375,0.693074643611908,0.130859375
2750,776.754,0.0,0.0,0.6808369755744934,0.5063087940216064,0.025209128856658936,0.5126045346260071,4.565430396770254e-42,0.6337619423866272,0.0,0.692835807800293,0.0,0.6920182704925537,0.5006008148193359,0.0023997563403099775,0.5011999011039734,1.0789998175301091e-43,0.3712022602558136,0.0,0.6930739283561707,0.0,0.0,0.0,0.6807467341423035,0.5064059495925903,0.02558804862201214,0.5127940773963928,6.479604099037954e-42,0.6337619423866272,0.0,0.6927300691604614,0.0,0.6997519731521606,0.4968736469745636,-0.012498613446950912,0.4937507212162018,2.4116346571030102e-42,0.366455078125,0.0,0.6927964687347412,0.0,0.0,0.0,0.6848928928375244,0.5042290687561035,0.016904301941394806,0.5084521174430847,1.1462621438177004e-42,0.6295030117034912,0.0,0.692941427230835,0.0,0.7033518552780151,0.4950634241104126,-0.019726015627384186,0.490136981010437,1.6605386802249082e-42,0.37060546875,0.0,0.6928191781044006,0.0,0.0,0.0,0.0,0.0,19.05555808522523,1.0022727251052856,True,0.6849183589220047,0.9109022352430556,0.1328125,0.6849183589220047,0.5041481256484985,0.016589668579399586,0.5082948356866837,6.6912001671510015e-43,0.9109022319316864,0.1328125,0.6930793672800064,0.1328125
3000,858.313,0.0,0.0,0.6879327297210693,0.5026193261146545,0.010476218536496162,0.5052381157875061,2.0318827732709848e-43,0.9207899570465088,0.0,0.6931228637695312,0.0,0.6797995567321777,0.5067857503890991,0.0271247960627079,0.5135624408721924,3.7793019582840316e-42,0.6504177451133728,0.0,0.6929203867912292,0.0,0.0,0.0,0.690979540348053,0.5011197328567505,0.004474144894629717,0.50223708152771,1.1350517561031018e-43,0.3495822548866272,0.0,0.6930747628211975,0.0,0.6745614409446716,0.5095922946929932,0.03829468786716461,0.5191473364830017,3.3961869581376267e-41,0.6504177451133728,0.0,0.6925361752510071,0.0,0.0,0.0,0.6920122504234314,0.5006059408187866,0.002419849392026663,0.5012099146842957,1.0089348943138683e-43,0.3497721254825592,0.0,0.693069577217102,0.0,0.6702663898468018,0.5120230913162231,0.04790850356221199,0.5239542722702026,2.963802303985561e-40,0.6504177451133728,0.0,0.6919521689414978,0.0,0.0,0.0,0.0,0.0,19.056022553439593,1.002787470817566,True,0.6850408911705017,0.9008246527777778,0.1484375,0.6850408911705017,0.504086047410965,0.016341596376150846,0.5081707835197449,6.719226136437498e-43,0.9008246511220932,0.1484375,0.6930809915065765,0.1484375
3250,939.762,0.0,0.0,0.6772962212562561,0.5080683827400208,0.032246626913547516,0.516123354434967,9.289207520009212e-42,0.7423774003982544,0.0,0.6928569674491882,0.0,0.697167694568634,0.49811553955078125,-0.007540605030953884,0.49622970819473267,8.57594660166788e-43,0.3518880307674408,0.0,0.692895233631134,0.0,0.13671875,0.0,0.6812833547592163,0.5059826374053955,0.023923903703689575,0.5119619369506836,1.5988815477946163e-42,0.9256184697151184,0.13671875,0.6930446028709412,0.13671875,0.705811083316803,0.49407756328582764,-0.023651789873838425,0.48817411065101624,8.815848898760289e-41,0.3518880307674408,0.0,0.6923350095748901,0.0,0.0,0.0,0.6901760101318359,0.5016208291053772,0.00645423773676157,0.5032271146774292,7.412868876278282e-43,0.3519422709941864,0.0,0.6928720474243164,0.0,0.7057921886444092,0.49402570724487305,-0.02385888248682022,0.488070547580719,3.7623462468657014e-41,0.3518880307674408,0.0,0.6924574375152588,0.0,0.0,0.0,3.398415494591797e-05,3.398415494591797e-05,19.056494381847447,1.0029274225234985,True,0.6844361275434494,0.9149712456597222,0.146484375,0.6844361275434494,0.5043893754482269,0.017554661724716425,0.5087773203849792,7.577521445836448e-43,0.914971262216568,0.146484375,0.6930790841579437,0.146484375
3500,1021.201,0.0,0.00390625,0.6845976114273071,0.5043274164199829,0.017304183915257454,0.5086520314216614,8.8141673406031e-43,0.6321343183517456,0.0,0.6930410265922546,0.0,0.6850082874298096,0.5040949583053589,0.01637800969183445,0.5081889629364014,5.605193857299268e-43,0.9005262851715088,0.00390625,0.693095862865448,0.00390625,0.0,0.0,0.6857184171676636,0.5037705898284912,0.015076779760420322,0.5075384378433228,6.628141736256385e-43,0.6259223222732544,0.0,0.693033754825592,0.0,0.6860892176628113,0.5035498738288879,0.014197845943272114,0.507098913192749,3.797518838320254e-43,0.9003092646598816,0.0,0.6931051015853882,0.0,0.0,0.0,0.6899375319480896,0.501611590385437,0.006446218583732843,0.5032231211662292,1.2611686178923354e-43,0.7623698115348816,0.0,0.693133533000946,0.0,0.6865344643592834,0.5033262968063354,0.013304115273058414,0.5066520571708679,3.60133705331478e-43,0.899169921875,0.0,0.6931070685386658,0.0,0.0,0.00390625,-4.677932046561498e-07,-4.677932046561498e-07,19.056357285432636,1.0031721591949463,True,0.6840168684720993,0.9212510850694444,0.15625,0.6840168684720993,0.5045998990535736,0.01839664438739419,0.509198322892189,8.344732355054286e-43,0.9212511032819748,0.15625,0.6930772215127945,0.15625
3750,1102.758,0.0,0.0,0.6833998560905457,0.5049644112586975,0.019846230745315552,0.5099231004714966,1.3774763904312952e-42,0.6388888955116272,0.0,0.6929638385772705,0.0,0.6854450106620789,0.5038774013519287,0.015506395138800144,0.5077531337738037,4.330012254763685e-43,0.9113227128982544,0.0,0.6930941343307495,0.0,0.0,0.0,0.6821444630622864,0.5057440400123596,0.02294418215751648,0.5114720463752747,3.332287748164415e-42,0.6388888955116272,0.0,0.6926566362380981,0.0,0.6884196400642395,0.502400279045105,0.009595116600394249,0.5047975778579712,1.877739942195255e-43,0.4631076455116272,0.0,0.693073034286499,0.0,0.0,0.0,0.680115818977356,0.5069888234138489,0.027888834476470947,0.5139443874359131,1.1616764269252734e-41,0.6388888955116272,0.0,0.692190408706665,0.0,0.6928051710128784,0.5002222061157227,0.0008844864787533879,0.5004422068595886,1.0229478789571165e-43,0.3697645366191864,0.0,0.6930439472198486,0.0,0.0,0.0,0.0,0.0,19.05696833960209,1.0030478239059448,True,0.684184268116951,0.9096950954861112,0.154296875,0.684184268116951,0.504516527056694,0.018063299357891083,0.5090316236019135,8.236131724069112e-43,0.9096950888633728,0.154296875,0.6930765807628632,0.154296875
4000,1177.059,0.0,0.0,0.6779496669769287,0.5078384280204773,0.03130529448390007,0.5156526565551758,1.4104069043429284e-41,0.6258952021598816,0.0,0.6926599144935608,0.0,0.69027179479599,0.5014703273773193,0.005877112969756126,0.5029385685920715,1.2471556332490872e-43,0.3790961503982544,0.0,0.6930810809135437,0.0,0.0,0.0,0.6793343424797058,0.507217526435852,0.028812114149332047,0.5144060254096985,1.1078665658952004e-41,0.6258952021598816,0.0,0.6925156712532043,0.0,0.6927767395973206,0.500259280204773,0.0010299296118319035,0.5005149841308594,2.382207389352189e-43,0.3741319477558136,0.0,0.6929978132247925,0.0,0.0,0.0,0.690179705619812,0.501524031162262,0.006095072254538536,0.503047525882721,1.4573504028978098e-43,0.6188422441482544,0.0,0.6930663585662842,0.0,0.6933048963546753,0.500024139881134,8.643823093734682e-05,0.5000432133674622,4.7223758247746335e-43,0.3741048276424408,0.0,0.6929394602775574,0.0,0.0,0.0,0.0,0.0,19.0571378707142,1.0028605461120605,True,0.6838677525520325,0.9171685112847222,0.119140625,0.6838677525520325,0.5046742409467697,0.018694226164370775,0.5093471109867096,8.516391416934076e-43,0.9171685129404068,0.119140625,0.6930776238441467,0.119140625
4250,1245.457,0.0,0.171875,0.687709391117096,0.5027303695678711,0.010920767672359943,0.5054604411125183,2.368194404708941e-43,0.897216796875,0.0,0.6931242346763611,0.0,0.6838324069976807,0.5046902894973755,0.018758438527584076,0.5093791484832764,8.365751832019158e-43,0.9041612148284912,0.171875,0.6930809020996094,0.171875,0.0,0.0,0.69400954246521,0.49961307644844055,-0.0015493936371058226,0.49922528862953186,1.3872854796815689e-43,0.3735622763633728,0.0,0.6930583119392395,0.0,0.6877524256706238,0.5027312636375427,0.010919060558080673,0.5054595470428467,2.1860256043467146e-43,0.4473741352558136,0.0,0.6930784583091736,0.0,0.0,0.00390625,0.7000224590301514,0.4967116117477417,-0.013144482858479023,0.49342775344848633,1.860924360623357e-42,0.3735622763633728,0.0,0.6928501725196838,0.0,0.6895291805267334,0.5018532872200012,0.007406034506857395,0.5037029981613159,1.7516230804060213e-43,0.3782552182674408,0.00390625,0.6930574774742126,0.00390625,0.0,0.171875,-1.9948351081514873e-05,-1.9948351081514873e-05,19.05775040643157,1.0026825666427612,True,0.6837674379348755,0.9112820095486112,0.14453125,0.6837674379348755,0.5047260820865631,0.018901413772255182,0.5094507187604904,9.171498449005928e-43,0.9112820327281952,0.14453125,0.6930742710828781,0.14453125
4500,1313.844,0.0,0.0,0.6882731318473816,0.5024927854537964,0.009959952905774117,0.5049799680709839,2.4943112664981744e-43,0.3783365786075592,0.0,0.6930338740348816,0.0,0.6796854734420776,0.50691819190979,0.027639007195830345,0.5138194561004639,8.442823247557023e-42,0.6219889521598816,0.0,0.6927670240402222,0.0,0.0,0.0,0.6924182176589966,0.5005490779876709,0.0021659634076058865,0.5010829567909241,3.521463040848265e-42,0.3780110776424408,0.0,0.692773163318634,0.0,0.6769312620162964,0.5085799694061279,0.03421422466635704,0.5171071290969849,5.035986421090528e-41,0.6219889521598816,0.0,0.6921861171722412,0.0,0.0,0.0,0.6961958408355713,0.4987677335739136,-0.004955802112817764,0.4975220859050751,2.2441794906161945e-41,0.3780110776424408,0.0,0.6925588250160217,0.0,0.6747318506240845,0.5101840496063232,0.040501270443201065,0.5202506184577942,3.0027443883091478e-40,0.6219889521598816,0.0,0.6911577582359314,0.0,0.0,0.0,0.0,0.0,19.057766254104973,1.0030043125152588,True,0.683622345328331,0.9144015842013888,0.125,0.683622345328331,0.5047979950904846,0.019189190585166216,0.509594589471817,9.315131541599221e-43,0.9144015908241272,0.125,0.6930755376815796,0.125
4750,1382.243,0.13671875,0.0,0.6794121861457825,0.5069461464881897,0.027775244787335396,0.5138876438140869,3.8339525983926995e-42,0.9146050214767456,0.13671875,0.6929882764816284,0.13671875,0.6845219135284424,0.5043627023696899,0.01744544878602028,0.508722722530365,8.295686908802917e-43,0.6545952558517456,0.0,0.6930462718009949,0.0,0.0,0.0,0.6737922430038452,0.5099131464958191,0.039598748087882996,0.5197993516921997,3.775378322583922e-41,0.7427029013633728,0.0,0.6926670670509338,0.0,0.682258129119873,0.505615770816803,0.0224384106695652,0.5112192034721375,2.7381371992906926e-42,0.6317545771598816,0.0,0.6928006410598755,0.0,0.0,0.0,0.6709754467010498,0.511607825756073,0.04627013951539993,0.5231350660324097,2.168257139819076e-40,0.6317545771598816,0.0,0.6920773983001709,0.0,0.6782863140106201,0.5078222751617432,0.031212380155920982,0.515606164932251,1.6239647903060305e-41,0.6317545771598816,0.0,0.6923510432243347,0.0,0.13671875,0.0,1.4050007139842221e-05,1.4050007139842221e-05,19.058380611470838,1.003395438194275,True,0.6832666397094727,0.9206678602430556,0.13671875,0.6832666397094727,0.5049770772457123,0.019905234221369028,0.5099525898694992,1.0012277527600818e-42,0.9206678569316864,0.13671875,0.6930730640888214,0.13671875
